,dot_p,dot_q,dot_r,dot_u,dot_v,dot_w,p,phi,psi,q,r,t,theta,u,u1,u2,u3,u4,u5,u6,u7,u8,u_max,u_min,v,w,x,y,z
128,0.0,0.0,-0.13474512480356635,0.03529737557978511,-0.27731256656367537,-0.019691208162855488,0.0,0.0,1.2818675933175807,0.0,0.5112600840892534,2.5625625625625625,0.0,0.708064776930248,7.995873251551757,-6.119957943083251,-4.667484467854545,-0.048014458618387934,-3.70960283540399,-6.3353614610086115,-7.775730990610411,-4.238255957529379,8,-8,-0.03871217522061554,0.1718369425887161,0.5205593145654872,0.9619371754425543,0.3591414127739075
129,0.0,0.0,-0.1343907707865994,0.030838225786134096,-0.2747727769249916,-0.020140874885457398,0.0,0.0,1.2920390386910512,0.0,0.5085722686735213,2.5825825825825826,0.0,0.7086815414459707,7.996698601241405,-6.162131397786064,-4.657008652631086,-0.161310411963687,-3.732513023214875,-6.301588436978815,-7.794168492590835,-4.102875166062844,8,-8,-0.04420763075911537,0.17143412509100694,0.5254452479794697,0.9752713867576475,0.36257009527572764
130,0.0,0.0,-0.1340163649878567,0.026353278765460657,-0.27220390349212864,-0.020579007412177386,0.0,0.0,1.3021568775185264,0.0,0.5058919413737643,2.6026026026026026,0.0,0.70920860702128,7.997358880993124,-6.204042187183749,-4.646210114741516,-0.2749538999402046,-3.755231047616195,-6.267385759566545,-7.812235898071759,-3.967173933436724,8,-8,-0.04965170882895795,0.1710225449427634,0.5303028818753194,0.988634778883862,0.36599054617458293
131,0.0,0.0,-0.13362318607339507,0.021843693174800765,-0.26960915544919795,-0.021005805382574357,0.0,0.0,1.3122212670715723,0.0,0.5032194776522964,2.6226226226226226,0.0,0.709645480884776,7.9978871047945,-6.24567967685121,-4.635092771840678,-0.388879411668519,-3.777784772571138,-6.2327778864469865,-7.829943233915764,-3.8312229205548425,8,-8,-0.0550438919379419,0.1706024288351119,0.5351313555168697,1.0020264351565116,0.3694025947512852
132,0.0,0.0,-0.1332124484942256,0.017310797297608482,-0.2669914833679666,-0.02142146535878281,0.0,0.0,1.3222323716452205,0.0,0.5005552286824119,2.6426426426426426,0.0,0.7099916968307282,7.9983096838356,-6.287033026350128,-4.623662207188904,-0.5030228905112346,-3.8001957658351233,-6.197789248448684,-7.847298644116901,-3.6950910274892417,8,-8,-0.060383721605301234,0.17017399952793624,0.5399298247933201,1.015445393907635,0.3728060747418439
133,0.0,0.0,-0.1327853053466185,0.012756046177944442,-0.2643536234331876,-0.021826180870749227,0.0,0.0,1.3321903620967301,0.0,0.4978995225754795,2.6626626626626626,0.0,0.710246817754287,7.998647747068479,-6.3280912995981815,-4.611925282801575,-0.6173217161633096,-3.8224806031961007,-6.162444144636582,-7.8643087779598835,-3.558845427709069,8,-8,-0.06567079407396499,0.16973747591052127,0.5446974641837932,1.02889064930767,0.37620082426005436
134,0.0,0.0,-0.13234285112562907,0.008180987368484873,-0.2616981327939633,-0.02222014246081856,0.0,0.0,1.3420954154077895,0.0,0.4952526655529669,2.6826826826826826,0.0,0.7104104375016567,7.998918197654784,-6.368843552994616,-4.599889830730995,-0.7317146901590248,-3.844651909620984,-6.126766659171358,-7.880979100416115,-3.422551597874775,8,-8,-0.07090475672984425,0.1692930730613049,0.5494334686278467,1.042361152327275,0.37958668572128046
135,0.0,0.0,-0.1318861243743702,0.003587233573339529,-0.25902741782277067,-0.022603537727679462,0.0,0.0,1.3519477142690992,0.0,0.4926149430654795,2.7027027027027026,0.0,0.7104821821731234,7.999134558123828,-6.40927890570461,-4.587564406848361,-0.8461420239069164,-3.866719190027266,-6.0907805956268275,-7.897314140325942,-3.2862733441896452,8,-8,-0.07608530508629967,0.1688410023067513,0.5541370553057597,1.0558558118004735,0.3829635057674155
136,0.0,0.0,-0.13141611023162433,-0.0010235591893361462,-0.25634375670753096,-0.02297655136967695,0.0,0.0,1.3617474466863162,0.0,0.489986620860847,2.7227227227227226,0.0,0.7104617109893367,7.999307646499062,-6.449386595623206,-4.574958094621044,-0.9605453285402694,-3.8886894918512853,-6.054509425312057,-7.9133176888058685,-3.1500728261075075,8,-8,-0.08121218022045029,0.16838147127935776,0.5588074653318732,1.0693734955734873,0.38633113519300266
137,0.0,0.0,-0.13093374288044674,-0.005649709004848847,-0.2536493175170157,-0.023339365227502053,0.0,0.0,1.371494805606381,0.0,0.4873679460032381,2.7427427427427427,0.0,0.7103487168092397,7.999446117199249,-6.48915602383523,-4.56208034888197,-1.0748676060146498,-3.910567933146591,-6.017976246835902,-7.92899295783122,-3.0140105780380084,8,-8,-0.0862851665707906,0.16791468397480772,0.5634439653638198,1.0829130317262081,0.3896894288724988
138,0.0,0.0,-0.13043990790086943,-0.010276297988071528,-0.2509593762586075,-0.02363690329227833,0.0,0.0,1.3811899885632855,0.0,0.4847591478452207,2.7627627627627627,0.0,0.7101431908494783,7.999556893759399,-6.527346457887202,-4.547861186183965,-1.188664110910549,-3.932357523610842,-5.980204805169307,-7.943194366275017,-2.8785352592380082,8,-8,-0.09130435409596276,0.16744194590896214,0.5680458553542751,1.0964732139945426,0.393038267790678
139,0.0,0.0,-0.1299354445282098,-0.014885786966007527,-0.248291741116523,-0.023802787423486866,0.0,0.0,1.3908331973423786,0.0,0.4821604389546565,2.7827827827827827,0.0,0.7098454751101582,7.99964551500752,-6.562481033664662,-4.531023570742001,-1.3014161583402228,-3.95405998283135,-5.940026842322492,-7.954555493054132,-2.744169373835947,8,-8,-0.09627018891829321,0.1669658901604924,0.5726124772464515,1.1100528083779322,0.39637758559388786
140,0.0,0.0,-0.12942114781994485,-0.01948281042237714,-0.24564201367309968,-0.023862902534664533,0.0,0.0,1.4004246376623437,0.0,0.4795720159982576,2.8028028028028027,0.0,0.7094558189017106,7.999716412006015,-6.595155767949183,-4.512109826883823,-1.4132608332941903,-3.9756771307246304,-5.897957169611341,-7.963644394501157,-2.6107784479871947,8,-8,-0.1011830291917552,0.1664886321097991,0.5771432130474413,1.1236505530015672,0.39970735823608383
141,0.0,0.0,-0.12889777073592176,-0.02407071649427638,-0.2430070271854115,-0.023837999477427905,0.0,0.0,1.4099645188740144,0.0,0.47699406058353916,2.8228228228228227,0.0,0.708974404571825,7.9997731296048125,-6.625845289572281,-4.4915557879947965,-1.5242974385763177,-3.9972100301333344,-5.854411759951265,-7.970915515682272,-2.4782656608951603,8,-8,-0.10604316973546343,0.16601187212025056,0.581637483516999,1.1372651582848896,0.40302759567848884
142,0.0,0.0,-0.12836602613233972,-0.028651839534132036,-0.24038458588730094,-0.02374472008711551,0.0,0.0,1.4194530536752323,0.0,0.47442674006089236,2.8428428428428427,0.0,0.7084013677811424,7.9998185036838505,-6.654927216302014,-4.469712000941779,-1.6345955222907325,-4.018659166649821,-5.809727324084946,-7.976732412650513,-2.3465638147432974,8,-8,-0.11085086145320945,0.16553697771850825,0.5860947473294618,1.150895307361468,0.406338335232859
143,0.0,0.0,-0.127826588672934,-0.033227716834834505,-0.2377732577078076,-0.02359641738265657,0.0,0.0,1.428890457840981,0.0,0.4718702082874337,2.8628628628628627,0.0,0.7077368134444457,7.99985480294708,-6.68270164801071,-4.446860697160417,-1.7442012602536108,-4.040024590945235,-5.764176987321837,-7.981385930248378,-2.2156289517482346,8,-8,-0.1156063266073656,0.16506504937085512,0.5905145005963156,1.1645396567047894,0.4096396362202761
144,0.0,0.0,-0.12728009666001538,-0.037799260906379466,-0.23517220950424603,-0.02340381186254635,0.0,0.0,1.4382769499680657,0.0,0.4693246063542334,2.8828828828828827,0.0,0.7069808282263181,7.999883842357663,-6.709406754260842,-4.423229375879732,-1.8531425289566668,-4.061306031183089,-5.717982844121982,-7.985108744349917,-2.0854352822179076,8,-8,-0.12030977079745052,0.1645969731336042,0.5948962766605482,1.1781968369223337,0.4129315756829482
145,0.0,0.0,-0.12672715378802435,-0.042366896374634214,-0.23258107612843262,-0.023175516655343436,0.0,0.0,1.4476127512336352,0.0,0.4667900632784729,2.9029029029029028,0.0,0.7061334902988254,7.999907073886131,-6.735231238564662,-4.399001676076914,-1.9614329363783056,-4.082502981575735,-5.671326012854067,-7.988086995654417,-1.9559711559320903,8,-8,-0.12496139232001917,0.16413346280049732,0.5992396460926895,1.1918654536867617,0.41621424493895814
146,0.0,0.0,-0.12616833082220036,-0.04693066872589744,-0.22999985641354787,-0.022918457735448452,0.0,0.0,1.4568980851668758,0.0,0.46426669666202885,2.9229229229229228,0.0,0.7051948769243075,7.999925659108905,-6.760324304913995,-4.374326078611974,-2.0690750234916604,-4.1036147719260985,-5.624354688971836,-7.990469596721342,-1.8272358636911457,8,-8,-0.12956138944829013,0.16367509364578833,0.6035442168333021,1.205544088778374,0.4194877468118739
147,0.0,0.0,-0.12560416720494214,-0.05149033064929118,-0.22742883057839577,-0.0226382101760735,0.0,0.0,1.4661331774332345,0.0,0.46175461331793,2.942942942942943,0.0,0.7041650703113217,7.999940527287125,-6.784803626886882,-4.349322871845741,-2.1760628059400893,-4.124640622024591,-5.577190595515821,-7.992375677598288,-1.6992370993224442,8,-8,-0.13410996605985803,0.16322232944226686,0.6078096344384761,1.2192313012173888,0.42275219340071923
148,0.0,0.0,-0.1250351725923958,-0.0560454105565772,-0.2248684946683924,-0.022339267219635865,0.0,0.0,1.4753182556305562,0.0,0.45925390986608206,2.962962962962963,0.0,0.7030441621001902,7.999952421829699,-6.808761719436896,-4.324089727501841,-2.2823837907943214,-4.145579683993466,-5.529934150321087,-7.993900542323352,-1.5719889470419122,8,-8,-0.13860733595322589,0.16277554409787415,0.6120355823942282,1.232925628468209,0.4260077042826767
149,0.0,0.0,-0.12446182832374678,-0.060595266925025384,-0.22231950854669144,-0.022025255591983768,0.0,0.0,1.4844535490965483,0.0,0.4567646732996071,2.982982982982983,0.0,0.7018322567616897,7.999961937463759,-6.832271033335575,-4.2987061642777675,-2.3880205757806516,-4.166431075049066,-5.482668605644703,-7.995120434127029,-1.4455102866340415,8,-8,-0.1430537261241597,0.16233503898603446,0.6162217824731051,1.2466255877008234,0.42925440506239737
150,0.0,0.0,-0.12388458882565775,-0.0651391313650532,-0.2197826546608557,-0.021699107803396192,0.0,0.0,1.49353928872701,0.0,0.454286981523094,3.003003003003003,0.0,0.7005294741343886,7.9999695499710075,-6.855388028150889,-4.27323712128835,-2.492952116448209,-4.187193902655145,-5.435463364955044,-7.9960963475937294,-1.3198235308676534,8,-8,-0.14744937921737683,0.16190105682996653,0.6203679951121658,1.2603296770969392,0.4324924261989967
151,0.0,0.0,-0.12330388295423504,-0.06967614272191532,-0.2172588053774093,-0.021363200032203374,0.0,0.0,1.5025757068042902,0.0,0.4518209038640093,3.023023023023023,0.0,0.6991359512799503,7.999975639976806,-6.878156428391664,-4.2477358190731,-2.597154729287114,-4.207867283642921,-5.388376640816741,-7.996877078390986,-1.1949536270467709,8,-8,-0.15179455532492503,0.16147379282932245,0.6244740197961612,1.2740363771904624,0.43572190205558314
152,0.0,0.0,-0.12272011527685868,-0.07420537404896572,-0.21474889712795237,-0.021019462468925106,0.0,0.0,1.5115630368354596,0.0,0.44936650155847213,3.043043043043043,0.0,0.697651843798971,7.999980511981445,-6.900609826459452,-4.222246050405853,-2.7006028849105843,-4.228450358555618,-5.341457585133014,-7.997501663052834,-1.0709272685152418,8,-8,-0.15608953326748407,0.16105340357994394,0.6285396954334156,1.2877441522336028,0.43894297012718203
153,0.0,0.0,-0.12213366729614522,-0.07872585391441285,-0.21225390996980123,-0.02066946762424456,0.0,0.0,1.5205015133997106,0.0,0.4469238282125492,3.063063063063063,0.0,0.6960773267206828,7.9999844095851556,-6.922773763270012,-4.1968040147409535,-2.803269834349355,-4.248942302221157,-5.294747996848523,-7.998001330806506,-0.9477722730146434,8,-8,-0.16033461146688008,0.16064001422745905,0.6325649007148276,1.3014514515812508,0.4421557704117312
154,0.0,0.0,-0.1215448986182737,-0.0832365832044839,-0.20977485145007013,-0.020314501004291767,0.0,0.0,1.5293913720045142,0.0,0.44449293024018377,3.083083083083083,0.0,0.6944125950565931,7.999987527668124,-6.944667391192522,-4.1714397873990725,-2.905128102699499,-4.269342331353466,-5.248283691271955,-7.998401065033792,-0.8255170936151588,8,-8,-0.16453010849588148,0.16023372420737322,0.636549554448721,1.3151567110874012,0.44536044489587867
155,0.0,0.0,-0.12095414806782634,-0.08773654834792405,-0.20731274388966395,-0.01995561767668557,0.0,0.0,1.5382328489500907,0.0,0.44207384727882726,3.103103103103103,0.0,0.6926578640896347,7.9999900221345,-6.966304802991031,-4.146178496404335,-3.0061498773553987,-4.289649709820567,-5.202095598408318,-7.998720852440126,-0.7041904349585346,8,-8,-0.16867636337367475,0.15983461185383951,0.6404936158661,1.3288583545083348,0.4485571371329555
156,0.0,0.0,-0.12036173475125507,-0.0922247316973522,-0.20486861438470863,-0.01959368754664408,0.0,0.0,1.5470261812017667,0.0,0.43966661258380213,3.123123123123123,0.0,0.6908133694556876,7.9999920177076005,-6.987696093688121,-4.121041265326046,-3.1063073124819494,-4.309863752087731,-5.15621064426413,-7.998976682389854,-0.5838209531379208,8,-8,-0.17277373566136892,0.15944273810290663,0.6443970848923137,1.3425547949080383,0.45174599189501363
157,0.0,0.0,-0.11976795907101051,-0.09670011965228949,-0.20244348696697892,-0.01922943159905757,0.0,0.0,1.5557716062698144,0.0,0.43727125340238193,3.143143143143143,0.0,0.6888793670626419,7.99999361416608,-7.008848208864218,-4.096045968827162,-3.20557276694246,-4.329983825240368,-5.110652458337708,-7.999181346374457,-0.4644370219832523,8,-8,-0.1768226054007085,0.15905814947092548,0.6482600023822757,1.3562444360619865,0.45492715488443214
158,0.0,0.0,-0.11917310369233293,-0.10116170898877525,-0.20003837647944972,-0.018863450911609105,0.0,0.0,1.564469362096385,0.0,0.4348877913285353,3.163163163163163,0.0,0.6868561328828664,7.9999948913328645,-7.029765622185023,-4.071207838297287,-3.303918989368573,-4.350009349908391,-5.0654419418984435,-7.999345077587115,-0.3460665520559001,8,-8,-0.1808233729302975,0.1586808804526933,0.6520824503172912,1.3699256738559427,0.458100772493486
159,0.0,0.0,-0.11857743446461348,-0.10560851176510977,-0.19765428381420663,-0.018496249883310223,0.0,0.0,1.57311968694917,0.0,0.432516242639243,3.183183183183183,0.0,0.6847439626475642,7.999995913066292,-7.050450876376181,-4.046539947485505,-3.4013192612508045,-4.3699398003476215,-5.020597724765787,-7.999476062582374,-0.2287368514678656,8,-8,-0.18477645860658162,0.1583109554550271,0.65586455196226,1.3835968976768782,0.46126699160258655
160,0.0,0.0,-0.11798120129920749,-0.11003955909741069,-0.19529219223239586,-0.018128254834190557,0.0,0.0,1.5817228193214352,0.0,0.4301566186132588,3.203203203203203,0.0,0.682543171465616,7.999996730453034,-7.07090501500846,-4.022053602075976,-3.497747506695539,-4.389774703880976,-4.976136532779156,-7.99958085060387,-0.1124745198765198,8,-8,-0.18868230245122955,0.1579483903583433,0.6596064719825846,1.397256491793489,0.4644259594097534
161,0.0,0.0,-0.11738463900549825,-0.11445390403835068,-0.1929530645434855,-0.017759828900932934,0.0,0.0,1.5902789978380982,0.0,0.42780892583314883,3.2232232232232234,0.0,0.680254093384849,7.999997384362427,-7.091127926974341,-3.9977586523694275,-3.593178375718997,-4.409513639859895,-4.932073483729968,-7.999664681046508,0.002694631216465737,8,-8,-0.19254136374209926,0.15759319378032463,0.6633084165205617,1.4109028367240977,0.4675778232853599
162,0.0,0.0,-0.11678796808696983,-0.11885062374449112,-0.19063784096689027,-0.017391283968450993,0.0,0.0,1.5987884611675265,0.0,0.4254731664714094,3.2432432432432434,0.0,0.6778770809099591,7.999997907489942,-7.111118621152883,-3.973663744408162,-3.6875873065374476,-4.42915623827288,-4.888422325987696,-7.99973174542621,0.11674563732038568,8,-8,-0.19635412056143706,0.1572453681009556,0.6669706332313833,1.4245343105899995,0.470722730647379
163,0.0,0.0,-0.1161913954989702,-0.1232288210795028,-0.18834743753539,-0.017022890229540205,0.0,0.0,1.6072514479387552,0.0,0.42314933856143,3.2632632632632634,0.0,0.6754125044883691,7.999998325991954,-7.130875445254094,-3.949776521820549,-3.780950571191135,-4.4487021781010325,-4.845195631217451,-7.999785396955716,0.22965442330021357,8,-8,-0.20012106931214485,0.1569049102963648,0.6705934112791486,1.43814929045254,0.4738608288533063
164,0.0,0.0,-0.11559511536981378,-0.12758762577027202,-0.18608274492868096,-0.016654883846414347,0.0,0.0,1.6156681966638358,0.0,0.42083743625403375,3.2832832832832834,0.0,0.6728607519729637,7.999998660793563,-7.150396260030698,-3.9261037882104937,-3.873245307948024,-4.468151185499158,-4.802404950316842,-7.9998283182052115,0.34139783265361867,8,-8,-0.20384272421071847,0.1565718126194365,0.674177081293505,1.4517461536324028,0.47699226510569503
165,0.0,0.0,-0.114999309686786,-0.13192619520881313,-0.1838446276483634,-0.01628747309326764,0.0,0.0,1.6240389456650417,0.0,0.418537450060298,3.3033033033033035,0.0,0.6702222280687874,7.9999989286348505,-7.169678577803626,-3.902651637956205,-3.9644495432251103,-4.487503031863862,-4.760060939882151,-7.999862655230843,0.4519536464541214,8,-8,-0.20751961676368574,0.15624606315757114,0.6777220152877016,1.4653232790097603,0.4801171863688465
166,0.0,0.0,-0.11440414894859048,-0.13624371497378254,-0.18163392346390986,-0.015920843283243676,0.0,0.0,1.6323639330066682,0.0,0.4162493670813262,3.3233233233233235,0.0,0.6674973537693117,7.99999914290788,-7.1887196724550675,-3.879425561712851,-4.054542205202334,-4.506757531836478,-4.718173465058164,-7.9998901248775285,0.5613005941309321,8,-8,-0.21115229523296394,0.15592764629190628,0.6812286265389726,1.4788790483040841,0.4832357392946846
167,0.0,0.0,-0.11380979278569574,-0.14053939913019745,-0.17945144307364497,-0.015555160722577361,0.0,0.0,1.6406433964311804,0.0,0.4139731712256123,3.3433433433433435,0.0,0.6646865657867078,7.999999314326304,-7.207516666609665,-3.856430531657395,-4.143503130857245,-4.525914541277884,-4.676751683460196,-7.999912100621197,0.6694183578088246,8,-8,-0.21474132409443683,0.15561654307745473,0.684697369432263,1.492411847332545,0.4863480701562337
168,0.0,0.0,-0.11321639055000181,-0.1448124903538944,-0.1772979699362711,-0.015190575886167325,0.0,0.0,1.6488775732994727,0.0,0.4117088434146122,3.3633633633633635,0.0,0.6617903159796299,7.999999451461044,-7.226066600578306,-3.833671070508292,-4.231313067793499,-4.544973955243611,-4.635804113923161,-7.999929681242591,0.7762875715760655,8,-8,-0.21828728349316226,0.15531273155973138,0.6881287392683885,1.505920067246043,0.48945432478742834
169,0.0,0.0,-0.11262408187519171,-0.14906225991768185,-0.17517426023760593,-0.014827225970025148,0.0,0.0,1.6570667005350148,0.0,0.40945636177710837,3.3833833833833835,0.0,0.6588090707812763,7.999999561168836,-7.244366486722587,-3.8111513075479624,-4.317953671954472,-4.563935705980899,-4.595338693084798,-7.999943745766302,0.8818898167665354,8,-8,-0.22179076869791436,0.15501618704033088,0.6915232720377774,1.5194021057420148,0.49255464852823494
170,0.0,0.0,-0.11203299720908436,-0.15328800756853436,-0.17308104296444754,-0.014465236944987738,0.0,0.0,1.6652110145716734,0.0,0.40721570183292666,3.4034034034034035,0.0,0.6557433106299055,7.999999648935069,-7.262413352165214,-3.7888750242317135,-4.403407502089449,-4.58279976096388,-4.555362822211278,-7.999954997412,0.9862076141182596,8,-8,-0.2252523895572033,0.1547268823014311,0.6948815441609822,1.5328563682532543,0.49564918617426357
171,0.0,0.0,-0.1114432583192422,-0.1574890613191369,-0.171019020063237,-0.014104725211228273,0.0,0.0,1.6733107513050043,0.0,0.40498683666654184,3.4234234234234235,0.0,0.6525935294035228,7.999999719148056,-7.280204272185667,-3.766845691451222,-4.487658011662147,-4.601566120978842,-4.51588340619376,-7.999963998755419,1.0892244134929343,8,-8,-0.22867276995846805,0.15444478779720655,0.6982041721971785,1.5462812691120693,0.4987380819302077
172,0.0,0.0,-0.11085497877305908,-0.16166477717229466,-0.16898886666575408,-0.013745798933212691,0.0,0.0,1.6813661460468259,0.0,0.40276973709108066,3.4434434434434436,0.0,0.6493602338600769,7.999999775318445,-7.297736396171957,-3.745066500107954,-4.570689538750341,-4.62023481826814,-4.476906886260339,-7.999971199857143,1.1909245817000365,8,-8,-0.23205254729178312,0.1541698718185423,0.7014918125218864,1.5596752326891707,0.5018214793665785
173,0.0,0.0,-0.11026826439349398,-0.165814538792921,-0.16699123136770805,-0.013388559118836438,0.0,0.0,1.6893774334828902,0.0,0.4005643718032108,3.4634634634634636,0.0,0.6460439430842185,7.9999998202547555,-7.31500696762465,-3.7235403863215972,-4.652487294373338,-4.638805914738664,-4.438439267640111,-7.999976960765637,1.2912933888572464,8,-8,-0.23539237191913728,0.15390210063616558,0.7047451609751638,1.5730366945067626,0.5048995213793018
174,0.0,0.0,-0.10968321369156643,-0.16993775713929707,-0.16502673654895778,-0.013033100493741467,0.0,0.0,1.6973448476334778,0.0,0.3983707075293795,3.4834834834834836,0.0,0.6426451879414325,7.999999856203804,-7.332013339409793,-3.70227005233417,-4.733037349595248,-4.65727950023871,-4.400486143169683,-7.999981569519676,1.390316993630154,8,-8,-0.23869290665011644,0.15364143862629076,0.7079649524815187,1.5863641023253652,0.5079723501518276
175,0.0,0.0,-0.1090999182766978,-0.17403387006290238,-0.16309597872638168,-0.012679512211623533,0.0,0.0,1.7052686218167548,0.0,0.3961887091638455,3.5035035035035036,0.0,0.6391645105401745,7.999999884963044,-7.348752985217831,-3.681257983958816,-4.812326621681372,-4.675655690905474,-4.363052713635078,-7.999985256550268,1.4879824276238018,8,-8,-0.24195482622464407,0.1533878483820583,0.7111519606427934,1.5996559172039644,0.5110401071194688
176,0.0,0.0,-0.10851846324593126,-0.17810234188421487,-0.1611995289322264,-0.01232787843318711,0.0,0.0,1.7131489886147333,0.0,0.3940183398989269,3.5235235235235236,0.0,0.6356024637024902,7.999999907970435,-7.365223507994093,-3.6605064652529493,-4.890342859529097,-4.693934627584115,-4.326143805483923,-7.999988206202225,1.5842775791427774,8,-8,-0.2451788168032886,0.15314129081339456,0.7143069973052643,1.6129106145331364,0.5141029329357367
177,0.0,0.0,-0.10793892755301839,-0.18214266295037207,-0.15933793311220257,-0.011978278799878285,0.0,0.0,1.7209861798416906,0.0,0.3918595613478665,3.5435435435435436,0.0,0.6319596104434827,7.999999926376348,-7.381422645953237,-3.6400175909597428,-4.967074628550165,-4.712116474318423,-4.289763886416175,-7.999990565951389,1.6791911764922398,8,-8,-0.24836557546553265,0.152901725237397,0.7174309121021913,1.6261266850408487,0.5171609674404847
178,0.0,0.0,-0.10736138435832943,-0.18615434917938753,-0.15751171253873736,-0.011630788823306653,0.0,0.0,1.7287804265149045,0.0,0.3897123336606999,3.5635635635635636,0.0,0.628236523459895,7.999999941101079,-7.3973482766675955,-3.6197932771534953,-5.0425112951458715,-4.730201416912305,-4.253917079260287,-7.999992453778436,1.772712770957098,8,-8,-0.2515158097163074,0.15266910946093087,0.7205245919730424,1.639302635770689,0.5202143496297033
179,0.0,0.0,-0.10678590136049189,-0.19013694159466868,-0.1557213642356994,-0.011285480207088102,0.0,0.0,1.7365319588275743,0.0,0.38757661563349005,3.5835835835835836,0.0,0.6244337846280016,7.999999952880864,-7.412998419621446,-3.5998352704374907,-5.1166430108887155,-4.748189661560831,-4.218607174460479,-7.999993964067902,1.8648327195686827,8,-8,-0.2546302370010214,0.15244339985678912,0.7235889606606003,1.65243699103232,0.523263217626839
180,0.0,0.0,-0.10621254111064002,-0.19409000585282687,-0.1539673614116338,-0.010942421114496993,0.0,0.0,1.7442410061237998,0.0,0.38545236481127726,3.6036036036036037,0.0,0.6205519845109451,7.999999962304692,-7.42837123754484,-3.5801451559734474,-5.189460696501653,-4.766081433549125,-4.183837641435781,-7.999995172327413,1.9555421677460871,8,-8,-0.25770958422925405,0.15222455143449917,0.7266249781871453,1.665528293324,0.526307708655529
181,0.0,0.0,-0.10564136131009853,-0.19801313176717375,-0.15225015389911584,-0.010601676392641226,0.0,0.0,1.7519077968755012,0.0,0.3833395375850753,3.6236236236236237,0.0,0.6165917218756016,7.999999969843753,-7.443465036778084,-3.560724364565976,-5.260956025708441,-4.783876976017107,-4.149611639019395,-7.999996138963069,2.044833031881795,8,-8,-0.2607545873072364,0.15201251790664635,0.7296336403108884,1.678575104227055,0.5293479590136619
182,0.0,0.0,-0.10507241509231889,-0.20190593282882083,-0.1505701685982901,-0.010263307761732824,0.0,0.0,1.7595325586611659,0.0,0.3812380892832289,3.6436436436436437,0.0,0.6125536032190252,7.999999975875003,-7.458278266867801,-3.541574178980955,-5.331121409014332,-4.8015765487878665,-4.11593202514529,-7.999996912299747,2.1326979819271954,8,-8,-0.2637659906792022,0.1518072517514117,0.7326159779638095,1.6915760052722213,0.5323841040486902
183,0.0,0.0,-0.1045057512898159,-0.20576804572692275,-0.14892780992302332,-0.009927373976312931,0.0,0.0,1.7671155181463145,0.0,0.3791479742574326,3.6636636636636637,0.0,0.6084382423044867,7.999999980700003,-7.4728095195554705,-3.52269573964101,-5.399949977465199,-4.81918042725735,-4.082801365915506,-7.999997530997346,2.219130424022546,8,-8,-0.2667445468776627,0.15160870427188544,0.7355730566720358,1.7045295987778233,0.5354162781341278
184,0.0,0.0,-0.10394141468685307,-0.20959912986930376,-0.14732346024839013,-0.00959393096391981,0.0,0.0,1.7746569010655884,0.0,0.3770691459636955,3.6836836836836837,0.0,0.6042462597071007,7.999999984560003,-7.487057527287278,-3.504090049812805,-5.467435566424139,-4.836688901342932,-4.0502219441549325,-7.999998025983784,2.304124483207068,8,-8,-0.2696910160826305,0.15141682565260706,0.7385059759598731,1.7174345086597758,0.53844461464718
185,0.0,0.0,-0.1033794462585662,-0.21339886690446547,-0.14575748035844172,-0.009263031945591714,0.0,0.0,1.7821569322063588,0.0,0.37500155703852417,3.7037037037037037,0.0,0.5999782823690114,7.999999987648002,-7.501021161348497,-3.4857579803779632,-5.533572699397413,-4.854102274488409,-4.018195767538948,-7.999998422001395,2.38767498623782,8,-8,-0.27260616568979934,0.15123156501369522,0.7414158687385807,1.7302893812134439,0.5414692459474538
186,0.0,0.0,-0.10281988339720412,-0.2171669602457871,-0.14423020989339347,-0.008934727541717405,0.0,0.0,1.7896158353937703,0.0,0.3729451593705801,3.7237237237237237,0.0,0.5956349431640957,7.999999990118402,-7.514699429705069,-3.4677002742611687,-5.598356571935855,-4.871420862722959,-3.9867245763621715,-7.999998738844041,2.4697774445404126,8,-8,-0.2754907698876672,0.15105287046286087,0.7443039006809571,1.7430928858674193,0.544490303356711
187,0.0,0.0,-0.1022627601261196,-0.22090313459857217,-0.14274196779551637,-0.008609065866047096,0.0,0.0,1.7970338334771314,0.0,0.3708999041680577,3.7437437437437437,0.0,0.5912168804721243,7.999999992094722,-7.5280914746186784,-3.449917550574373,-5.661783035633204,-4.888644993771636,-3.9558098510028747,-7.999998992346811,2.550428037310118,8,-8,-0.27834560924357754,0.15088068914553993,0.7471712695827818,1.7558437159093028,0.5475079171396218
188,0.0,0.0,-0.10170810730212827,-0.22460713549047762,-0.1412930527531364,-0.00828609261011197,0.0,0.0,1.8044111483175718,0.0,0.3688657420220151,3.7637637637637638,0.0,0.5867247377623147,7.999999993675777,-7.541196570088449,-3.4324103085243083,-5.723848582239144,-4.905775006214974,-3.9254528191266664,-7.999999195177773,2.629623594778341,8,-8,-0.28117147029864026,0.1507149672933377,0.7500192047121313,1.7685405891836123,0.5505222164854885
189,0.0,0.0,-0.10115595280681312,-0.22827872880576094,-0.1398837436422437,-0.007965851119852868,0.0,0.0,1.8117480007768894,0.0,0.36684262296587883,3.7837837837837838,0.0,0.5821591631861995,7.999999994940621,-7.554014119161919,-3.4151789311211336,-5.784550327901796,-4.922811248695389,-3.8956544626642704,-7.999999357471382,2.707361581656563,8,-8,-0.28396914517148514,0.15055565027094064,0.7528489661475669,1.7811822487619648,0.5535333294909073
